Episode,Step,d1p,d2p,d3p,A,B,CRI,x,y,Reward,Action
15,47,34.0,21.0,39.0,86.17749909019355,4.679763304830362,97.58007503582387,0.29858923874750587,0.3256710327834525,5,"['d2', 'backward']"
15,48,35.0,21.0,39.0,86.78952401715625,4.691628789912175,97.59711493960585,0.29978083390270044,0.32718252771802936,5,"['d1', 'forward']"
15,49,35.0,21.0,40.0,86.61095438711315,4.670319355851267,97.73234923064318,0.3012186383407012,0.32854623559378876,-5,"['d3', 'forward']"
15,50,36.0,21.0,40.0,87.16447301387305,4.678538058218058,97.69100159362448,0.3025320064205057,0.330310882189823,5,"['d1', 'forward']"
15,51,37.0,21.0,40.0,87.60500703199932,4.684094952828085,97.63069210893491,0.30394496171968266,0.33218852819091665,5,"['d1', 'forward']"
15,52,38.0,21.0,40.0,87.92852166882781,4.68726893453256,97.55456748987764,0.30544670608991314,0.334157771036927,5,"['d1', 'forward']"
15,53,39.0,21.0,40.0,88.13215366540037,4.688318247649001,97.46586578007323,0.30702533015066563,0.33619656455497154,5,"['d1', 'forward']"
15,54,39.0,20.0,40.0,90.01433519474723,4.658940260424077,98.38809134204676,0.30799880715155004,0.3347522439210271,5,"['d2', 'backward']"
15,55,39.0,19.0,40.0,91.59730301964511,4.624978386395396,98.67629477411774,0.30882966463173633,0.33323487252299683,5,"['d2', 'backward']"
15,56,39.0,18.0,40.0,92.85315966424463,4.585878465558064,98.42359224255777,0.309500375676177,0.33164890980082673,5,"['d2', 'backward']"
15,57,39.0,17.0,40.0,93.75831105226263,4.5410329515684005,97.47498552367006,0.30999478907087485,0.32999934622928356,5,"['d2', 'backward']"
15,58,39.0,16.0,40.0,94.29446752722832,4.489775126785651,96.4696377304271,0.31029884982980854,0.32829164268724165,5,"['d2', 'backward']"
15,59,39.0,15.0,40.0,94.44951862493134,4.431371571883679,95.49641040796259,0.31040132300973694,0.32653164384293193,5,"['d2', 'backward']"
15,60,39.0,14.0,40.0,94.21818610469413,4.365013490038779,94.57741681856814,0.3102944509978126,0.3247254852476765,-5,"['d2', 'backward']"
15,61,38.0,14.0,40.0,94.04989131033425,4.361886327225421,94.44609535817774,0.31010683403293343,0.32404625855762026,-5,"['d1', 'backward']"
15,62,38.0,14.0,39.0,94.06502007921632,4.377546451241887,94.38065844175735,0.3099771664016701,0.3235662117050959,5,"['d3', 'backward']"
15,63,38.0,14.0,38.0,94.02086339172915,4.392383595630852,94.33896153696561,0.30990119343331934,0.32318943493257346,-5,"['d3', 'backward']"
15,64,38.0,13.0,38.0,93.36752791728085,4.312868324976269,93.49874296660859,0.3101071588771385,0.3218596384199757,-5,"['d2', 'backward']"
15,65,37.0,13.0,38.0,93.26508118908774,4.305525285959931,93.4878892864499,0.3102619962979981,0.3217620786349232,-5,"['d1', 'backward']"
15,66,36.0,13.0,38.0,93.11446009710811,4.295654030160385,93.50416056795893,0.310471233364609,0.32177429656879725,-5,"['d1', 'backward']"
15,67,36.0,13.0,37.0,93.1393149494034,4.305594001712167,93.57343875927248,0.31068367315468154,0.32190944543729316,5,"['d3', 'backward']"
15,68,35.0,13.0,37.0,93.00517731181394,4.291893731726724,93.65397180276713,0.31096064112495186,0.32212983662646044,-5,"['d1', 'backward']"
15,69,35.0,12.0,37.0,91.97154168384417,4.19754155375617,92.91764656354776,0.31157148648051486,0.3213764264300179,-5,"['d2', 'backward']"
15,70,35.0,13.0,37.0,93.00517731181394,4.291893731726724,93.65397180276713,0.31096064112495186,0.32212983662646044,5,"['d2', 'forward']"
15,71,35.0,13.0,36.0,93.04617881929241,4.299423477485743,93.78129066984329,0.3112131924036199,0.32243799881594176,5,"['d3', 'backward']"
15,72,35.0,13.0,35.0,93.03948826335997,4.305400370378027,93.92894190728207,0.3114901512891716,0.32281895386835924,-5,"['d3', 'backward']"
15,73,35.0,13.0,34.0,92.98524868329949,4.309656974522493,94.09600688312214,0.3117898358391007,0.32327022495788355,-5,"['d3', 'backward']"
15,74,34.0,13.0,34.0,92.99336739529812,4.289388929757057,94.29004815731686,0.31206574088412586,0.3237702756200145,5,"['d1', 'backward']"
15,75,34.0,13.0,33.0,92.95333053396922,4.290608561300197,94.49953710827427,0.3123531216040881,0.324324781935224,-5,"['d3', 'backward']"
15,76,33.0,13.0,33.0,92.97354703871594,4.2655962738656195,94.73034698220711,0.31259853198384663,0.3249030651594249,5,"['d1', 'backward']"
15,77,32.0,13.0,33.0,92.94450000708953,4.236763692158251,94.97227758258684,0.312844665644574,0.32551974012826246,-5,"['d1', 'backward']"
15,78,31.0,13.0,33.0,92.86644845886674,4.2038886229805685,95.22369047349437,0.3130895968893721,0.3261707042074222,-5,"['d1', 'backward']"
15,79,31.0,13.0,32.0,92.95018417004437,4.199644017349166,95.49385209052977,0.31320984815403996,0.32677518634276775,5,"['d3', 'backward']"
15,80,31.0,13.0,31.0,92.98116108849595,4.193425314105759,95.7677258419209,0.31331341822543773,0.3273912136093426,5,"['d3', 'backward']"
15,81,31.0,14.0,31.0,93.178337955616,4.294038094657873,96.53406767441741,0.3106291976581977,0.3265790667344725,5,"['d2', 'forward']"
15,82,31.0,14.0,32.0,93.21457802467185,4.297835233205269,96.26838051503867,0.310705404052713,0.32610275568520436,5,"['d3', 'forward']"
15,83,32.0,14.0,32.0,93.30250154611687,4.331332603454701,96.01148420173256,0.31070278957648406,0.3256018377371235,5,"['d1', 'forward']"
15,84,33.0,14.0,32.0,93.32946235252155,4.36067219071492,95.75901653593506,0.31069506191507773,0.32512692041366936,5,"['d1', 'forward']"
15,85,32.0,14.0,32.0,93.30250154611687,4.331332603454701,96.01148420173256,0.31070278957648406,0.3256018377371235,-5,"['d1', 'backward']"
15,86,32.0,13.0,32.0,92.97276350002727,4.233650031737375,95.2297733550471,0.31303182392689166,0.32613610332709964,-5,"['d2', 'backward']"
15,87,32.0,14.0,32.0,93.30250154611687,4.331332603454701,96.01148420173256,0.31070278957648406,0.3256018377371235,5,"['d2', 'forward']"
15,88,32.0,15.0,32.0,93.1544288317881,4.417921277535331,96.8263624897039,0.3080133734246785,0.32485064931365093,-5,"['d2', 'forward']"
15,89,33.0,15.0,32.0,93.24412886953417,4.44663889707065,96.58823849139243,0.3081923682018642,0.32453386191692885,5,"['d1', 'forward']"
15,90,33.0,15.0,31.0,93.03205172498785,4.447295952482134,96.81657969184259,0.30808812184421724,0.3248935096712187,-5,"['d3', 'backward']"
15,91,33.0,14.0,31.0,93.18772997843963,4.359068572937238,96.0035415607773,0.3107687640938138,0.3256403441548407,5,"['d2', 'backward']"
15,92,32.0,14.0,31.0,93.21457802467185,4.328619662612371,96.26838051503869,0.310705404052713,0.32610275568520436,5,"['d1', 'backward']"
15,93,32.0,14.0,30.0,93.0663314284156,4.32373102295874,96.52748397133034,0.310702101033437,0.32662621252002916,-5,"['d3', 'backward']"
15,94,33.0,14.0,30.0,92.98805851476102,4.355236037469772,96.25391186475544,0.3108441928479915,0.32618839999922977,-5,"['d1', 'forward']"
15,95,32.0,14.0,30.0,93.0663314284156,4.32373102295874,96.52748397133034,0.310702101033437,0.32662621252002916,5,"['d1', 'backward']"
15,96,32.0,13.0,30.0,92.8769810544806,4.2212400777614345,95.76271442271401,0.3133771657415072,0.32743292529991874,-5,"['d2', 'backward']"
15,97,31.0,13.0,30.0,92.95928836834527,4.185194339264169,96.0434636882994,0.31339922521637165,0.3280151204351453,5,"['d1', 'backward']"
15,98,31.0,12.0,30.0,92.3332019070649,4.069862147154336,95.32399597407637,0.315839059856852,0.3287027614491496,-5,"['d2', 'backward']"
15,99,32.0,12.0,30.0,92.1914916293034,4.106337776950983,95.04239757190832,0.3156409828755304,0.32799587088837473,-5,"['d1', 'forward']"
15,100,31.0,12.0,30.0,92.3332019070649,4.069862147154336,95.32399597407637,0.315839059856852,0.3287027614491496,5,"['d1', 'backward']"
15,101,30.0,12.0,30.0,92.43029965459203,4.029581477023989,95.6066737552809,0.3160095744128373,0.32940520824714553,5,"['d1', 'backward']"
15,102,30.0,13.0,30.0,92.98644465934511,4.145102227389337,96.3231310518546,0.313396892972304,0.32859481622617787,5,"['d2', 'forward']"
15,103,30.0,14.0,30.0,93.0270527470956,4.248283402372923,97.06261981783317,0.3103578283310061,0.3275056515266493,5,"['d2', 'forward']"
15,104,29.0,14.0,30.0,92.90993113367337,4.204036226360212,97.31668001277775,0.3101562535091225,0.3279417496238427,-5,"['d1', 'backward']"
15,105,30.0,14.0,30.0,93.0270527470956,4.248283402372923,97.06261981783317,0.3103578283310061,0.3275056515266493,5,"['d1', 'forward']"
15,106,29.0,14.0,30.0,92.90993113367337,4.204036226360212,97.31668001277775,0.3101562535091225,0.3279417496238427,-5,"['d1', 'backward']"
15,107,29.0,15.0,30.0,92.349783917839,4.295929669188404,97.78653709292965,0.3065623236748001,0.32641162409707336,-5,"['d2', 'forward']"
15,108,30.0,15.0,30.0,92.56195817385915,4.3401051798709265,97.70421020265842,0.3069397838676115,0.3261306151403782,5,"['d1', 'forward']"
15,109,31.0,15.0,30.0,92.70052699640723,4.379670097675922,97.52974463037171,0.3073046604955946,0.3258490950307975,5,"['d1', 'forward']"
15,110,32.0,15.0,30.0,92.76442837776123,4.414795083451184,97.29693394073526,0.30765574868628276,0.3255691570487052,5,"['d1', 'forward']"
15,111,32.0,14.0,30.0,93.0663314284156,4.32373102295874,96.52748397133034,0.310702101033437,0.32662621252002916,5,"['d2', 'backward']"
15,112,32.0,13.0,30.0,92.8769810544806,4.2212400777614345,95.76271442271401,0.3133771657415072,0.32743292529991874,-5,"['d2', 'backward']"
15,113,32.0,13.0,29.0,92.75365773688924,4.211865953701858,96.03442501024607,0.3135321697001995,0.3281050379659337,-5,"['d3', 'backward']"
15,114,31.0,13.0,29.0,92.88477998136287,4.174946367765306,96.3190606206534,0.3134662014938809,0.3286430937697353,5,"['d1', 'backward']"
15,115,30.0,13.0,29.0,92.95837593195802,4.134084574356607,96.59957991629504,0.31336965710520626,0.3291686575218699,5,"['d1', 'backward']"
15,116,30.0,12.0,29.0,92.4823500916623,4.016333485541486,97.38134604562913,0.31615130453545204,0.3300995182726756,-5,"['d2', 'backward']"
15,117,31.0,12.0,29.0,92.3366071744545,4.05729769301059,97.0810372943462,0.316069567741813,0.3294473717460037,-5,"['d1', 'forward']"
15,118,32.0,12.0,29.0,92.14411921943429,4.094581517549455,95.31768666765599,0.3159542178978188,0.32878174493771367,-5,"['d1', 'forward']"
15,119,31.0,12.0,29.0,92.3366071744545,4.05729769301059,97.0810372943462,0.316069567741813,0.3294473717460037,5,"['d1', 'backward']"
15,120,31.0,12.0,30.0,92.3332019070649,4.069862147154336,95.32399597407637,0.315839059856852,0.3287027614491496,-5,"['d3', 'forward']"
15,121,31.0,11.0,30.0,91.20792653675295,3.941116566257444,95.98927832911961,0.3178260271658958,0.3291393398474359,-5,"['d2', 'backward']"
15,122,31.0,12.0,30.0,92.3332019070649,4.069862147154336,95.32399597407637,0.315839059856852,0.3287027614491496,5,"['d2', 'forward']"
15,123,31.0,13.0,30.0,92.95928836834527,4.185194339264169,96.0434636882994,0.31339922521637165,0.3280151204351453,5,"['d2', 'forward']"
15,124,31.0,12.0,30.0,92.3332019070649,4.069862147154336,95.32399597407637,0.315839059856852,0.3287027614491496,-5,"['d2', 'backward']"
15,125,31.0,13.0,30.0,92.95928836834527,4.185194339264169,96.0434636882994,0.31339922521637165,0.3280151204351453,5,"['d2', 'forward']"
15,126,31.0,14.0,30.0,93.07932873439951,4.288136077767239,96.79807764884093,0.3105398797527344,0.3270661951612851,5,"['d2', 'forward']"
15,127,31.0,13.0,30.0,92.95928836834527,4.185194339264169,96.0434636882994,0.31339922521637165,0.3280151204351453,-5,"['d2', 'backward']"
15,128,31.0,14.0,30.0,93.07932873439951,4.288136077767239,96.79807764884093,0.3105398797527344,0.3270661951612851,5,"['d2', 'forward']"
15,129,31.0,15.0,30.0,92.70052699640723,4.379670097675922,97.52974463037171,0.3073046604955946,0.3258490950307975,-5,"['d2', 'forward']"
15,130,31.0,14.0,30.0,93.07932873439951,4.288136077767239,96.79807764884093,0.3105398797527344,0.3270661951612851,5,"['d2', 'backward']"
15,131,31.0,13.0,30.0,92.95928836834527,4.185194339264169,96.0434636882994,0.31339922521637165,0.3280151204351453,-5,"['d2', 'backward']"
15,132,31.0,13.0,31.0,92.98116108849595,4.193425314105759,95.7677258419209,0.31331341822543773,0.3273912136093426,5,"['d3', 'forward']"
15,133,31.0,14.0,31.0,93.178337955616,4.294038094657873,96.53406767441741,0.3106291976581977,0.3265790667344725,5,"['d2', 'forward']"
15,134,31.0,14.0,32.0,93.21457802467185,4.297835233205269,96.26838051503867,0.310705404052713,0.32610275568520436,5,"['d3', 'forward']"
15,135,31.0,15.0,32.0,92.99413615566168,4.384928279407065,97.0639878189523,0.3078344769912554,0.32519662951551587,-5,"['d2', 'forward']"
15,136,31.0,16.0,32.0,92.30374909223293,4.461879105869465,97.74733519296308,0.30464131181587734,0.3240537173687143,-5,"['d2', 'forward']"
15,137,31.0,15.0,32.0,92.99413615566168,4.384928279407065,97.0639878189523,0.3078344769912554,0.32519662951551587,5,"['d2', 'backward']"
15,138,31.0,16.0,32.0,92.30374909223293,4.461879105869465,97.74733519296308,0.30464131181587734,0.3240537173687143,-5,"['d2', 'forward']"
15,139,32.0,16.0,32.0,92.5410938709048,4.494370650975716,97.60923986413351,0.3050044799428598,0.32387941205421406,5,"['d1', 'forward']"
15,140,32.0,15.0,32.0,93.1544288317881,4.417921277535331,96.8263624897039,0.3080133734246785,0.32485064931365093,5,"['d2', 'backward']"
15,141,33.0,15.0,32.0,93.24412886953417,4.44663889707065,96.58823849139243,0.3081923682018642,0.32453386191692885,5,"['d1', 'forward']"
15,142,33.0,14.0,32.0,93.32946235252155,4.36067219071492,95.75901653593506,0.31069506191507773,0.32512692041366936,5,"['d2', 'backward']"
15,143,33.0,13.0,32.0,92.94450000708953,4.263638972054018,94.97227758258701,0.312844665644574,0.32551974012826246,-5,"['d2', 'backward']"
15,144,32.0,13.0,32.0,92.97276350002727,4.233650031737375,95.2297733550471,0.31303182392689166,0.32613610332709964,5,"['d1', 'backward']"
15,145,32.0,12.0,32.0,92.16465834191739,4.123867338532812,94.50623980351413,0.3149672383828663,0.3264594069819645,-5,"['d2', 'backward']"
15,146,32.0,12.0,31.0,92.19837819518793,4.116102303331932,94.77135007346328,0.31531125566892504,0.3272202212342722,5,"['d3', 'backward']"
15,147,33.0,12.0,31.0,92.06749075990268,4.147861370374555,94.50183181039604,0.315017448786207,0.3264904970001137,-5,"['d1', 'forward']"
15,148,32.0,12.0,31.0,92.19837819518793,4.116102303331932,94.77135007346328,0.31531125566892504,0.3272202212342722,5,"['d1', 'backward']"
15,149,31.0,12.0,31.0,92.28707333504221,4.080554526898804,95.04593799718774,0.3155857165588319,0.3279589970535779,5,"['d1', 'backward']"
15,150,30.0,12.0,31.0,92.3332019070649,4.041095688036651,95.3239959740764,0.31583905985685196,0.3287027614491496,5,"['d1', 'backward']"
15,151,31.0,12.0,31.0,92.28707333504221,4.080554526898804,95.04593799718774,0.3155857165588319,0.3279589970535779,-5,"['d1', 'forward']"
15,152,30.0,12.0,31.0,92.3332019070649,4.041095688036651,95.3239959740764,0.31583905985685196,0.3287027614491496,5,"['d1', 'backward']"
15,153,31.0,12.0,31.0,92.28707333504221,4.080554526898804,95.04593799718774,0.3155857165588319,0.3279589970535779,-5,"['d1', 'forward']"
15,154,32.0,12.0,31.0,92.19837819518793,4.116102303331932,94.77135007346328,0.31531125566892504,0.3272202212342722,-5,"['d1', 'forward']"
15,155,31.0,12.0,31.0,92.28707333504221,4.080554526898804,95.04593799718774,0.3155857165588319,0.3279589970535779,5,"['d1', 'backward']"
15,156,31.0,11.0,31.0,91.10491489196228,3.9543863469091036,95.72271992711038,0.3174161836820505,0.3282920118645614,-5,"['d2', 'backward']"
15,157,32.0,11.0,31.0,90.96965868877203,3.9904024335656763,95.46248190418429,0.3169830073334528,0.32744677077182804,-5,"['d1', 'forward']"
15,158,31.0,11.0,31.0,91.10491489196228,3.9543863469091036,95.72271992711038,0.3174161836820505,0.3282920118645614,5,"['d1', 'backward']"
15,159,30.0,11.0,31.0,91.20792653675295,3.914709626588744,95.98927832911957,0.31782602716589586,0.3291393398474358,5,"['d1', 'backward']"
15,160,30.0,12.0,31.0,92.3332019070649,4.041095688036651,95.3239959740764,0.31583905985685196,0.3287027614491496,5,"['d2', 'forward']"
15,161,30.0,13.0,31.0,92.95928836834527,4.154225012250897,96.04346368829928,0.3133992252163716,0.3280151204351454,5,"['d2', 'forward']"
15,162,31.0,13.0,31.0,92.98116108849595,4.193425314105759,95.7677258419209,0.31331341822543773,0.3273912136093426,5,"['d1', 'forward']"
15,163,30.0,13.0,31.0,92.95928836834527,4.154225012250897,96.04346368829928,0.3133992252163716,0.3280151204351454,-5,"['d1', 'backward']"
15,164,30.0,14.0,31.0,93.07932873439951,4.255133472297118,96.79807764884107,0.31053987975273434,0.32706619516128516,5,"['d2', 'forward']"
15,165,30.0,14.0,32.0,93.0663314284156,4.259968015107178,96.5274839713303,0.310702101033437,0.32662621252002916,-5,"['d3', 'forward']"
15,166,30.0,14.0,31.0,93.07932873439951,4.255133472297118,96.79807764884107,0.31053987975273434,0.32706619516128516,5,"['d3', 'backward']"
15,167,30.0,15.0,31.0,92.70052699640723,4.344812852803123,97.52974463037167,0.30730466049559463,0.32584909503079745,-5,"['d2', 'forward']"
15,168,31.0,15.0,31.0,92.88334367264778,4.383387088424896,97.30479985387421,0.30757310471203547,0.32551591924464524,5,"['d1', 'forward']"
15,169,31.0,15.0,32.0,92.99413615566168,4.384928279407065,97.0639878189523,0.3078344769912554,0.32519662951551587,5,"['d3', 'forward']"
15,170,31.0,15.0,33.0,93.03205172498785,4.384387694265328,96.81657969184263,0.3080881218442172,0.3248935096712187,5,"['d3', 'forward']"
15,171,31.0,16.0,33.0,92.41208643781606,4.459229515206222,97.59907851541165,0.305088483125579,0.3239271178531393,-5,"['d2', 'forward']"
15,172,31.0,17.0,33.0,91.35115865094801,4.52502960661593,97.90358740644395,0.30181596438608066,0.32274132185875803,-5,"['d2', 'forward']"
15,173,31.0,18.0,33.0,89.88144561082233,4.582646469686282,97.79668062191892,0.2983196396750412,0.3213397638652249,-5,"['d2', 'forward']"
15,174,31.0,17.0,33.0,91.35115865094801,4.52502960661593,97.90358740644395,0.30181596438608066,0.32274132185875803,5,"['d2', 'backward']"
15,175,32.0,17.0,33.0,91.71494211718854,4.555908276826987,97.90584904300853,0.30228359376274744,0.3227374788993886,5,"['d1', 'forward']"
15,176,32.0,16.0,33.0,92.69896546227737,4.490592685742413,97.41563990997919,0.30537419969519,0.3237374620173894,5,"['d2', 'backward']"
15,177,32.0,17.0,33.0,91.71494211718854,4.555908276826987,97.90584904300853,0.30228359376274744,0.3227374788993886,-5,"['d2', 'forward']"
15,178,32.0,16.0,33.0,92.69896546227737,4.490592685742413,97.41563990997919,0.30537419969519,0.3237374620173894,5,"['d2', 'backward']"
15,179,32.0,17.0,33.0,91.71494211718854,4.555908276826987,97.90584904300853,0.30228359376274744,0.3227374788993886,-5,"['d2', 'forward']"
